# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 3.0905567179021731559177846078297961595854e-89 0 2 0 0 2 8
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 9.1624458669416512572997970217236148677556e-203 0 2 0 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.3812540895788415568767314172610294551917e-88 0 2 1 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.9009615923937452929680277474464606271003e-202 0 2 1 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.0774591643373714967190275443279782291803e-87 0 2 2 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.4552759387238779211822544688570358840205e-202 0 2 2 1 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.7173985812641696505963339980996421868107e-203 0 2 3 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.3928840195489708380119398261505484377771e-88 0 2 3 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0374754220663253738202546097963116457546e-201 0 2 4 0 2 4
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2697418276855158410820029987764737134852e-165 0 2 5 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.5435829415356394126799772707428464773530e-203 1 2 1 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.3018119088005862955686241043768677867260e-165 0 2 6 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.3929287212183897809297545102037282234928e-202 1 2 2 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5312952103321685145425108067486863899892e-165 0 2 7 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6940359397987099138034523947421512265256e-202 1 2 3 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.5201905505467193440280736923601663979388e-166 0 2 8 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.4419131750252448935388430842773227591958e-203 1 2 4 0 2 0
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -2.0467803474271320139809625480062641970077e-90 0 2 0 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 8.0662872898691864916744511370395339287817e-90 0 2 0 1 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.5282490851845293005380435418428741317620e-202 0 2 1 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.0339413530006023127666525801478074088367e-88 0 2 1 0 2 8
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 4.5454191106460471571804088201837016732921e-88 0 2 2 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.8159029637726490707367277530731810973764e-202 0 2 2 1 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.4210038040551906745016166813966211925271e-203 0 2 3 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 4.5776177900525144005923551434913904016165e-88 0 2 3 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.5395699061817527170015056690878148628158e-203 0 2 4 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.0255631958766758763376507752365476585791e-88 0 2 4 0 2 5
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6468067392185007121577623458420694632086e-165 0 2 5 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.4380759609206194814370692864725265723474e-203 1 2 1 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -8.8185128700744504210918531335089139981857e-203 1 2 2 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.2005867161961674554766326368975036005987e-165 0 2 6 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.4250273831262349305074438557325986464156e-202 1 2 3 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.9441460694299894343715344837749323185249e-165 0 2 7 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.8403761165393972399240599396456775073360e-202 1 2 4 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4178405695435620647703760800559268906554e-165 0 2 8 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.6400496473186217876003690075434857633194e-168 1 2 5 0 2 0
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.8829911672610727497702256002667057912243e-168 0 2 9 0 2 0
3.7500000000000000000000000000000000000000e-01 7.9687500000000000000000000000000000000000e-01 2.6848391218624357515776051273659330576038e-07 0 2 5 1 5 149
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 8.7635049760828745845626746007600571530816e-08 0 2 6 1 5 148
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -3.3800357246657568094103996948762702601243e-07 0 2 7 1 5 147
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.9379263673727259869712781658224361180931e-10 0 2 8 1 5 146
2.5000000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.8052182891936903847714175771164979433792e-09 0 2 9 1 5 145
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.6437584428424673927332982968987917793413e-09 1 2 5 1 5 145
3.7500000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 6.8028926724531273255199145203603317000329e-09 1 2 6 1 5 144
2.5000000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 -4.1722998899548755207869093532008913927100e-09 0 2 10 1 5 144
6.2500000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 6.5698642504448774270222244277966927583634e-08 0 2 11 1 5 143
2.5000000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 -1.7305018027823089740201501084853642764561e-09 1 2 7 1 5 143
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.3950469511511232565949988528783506487103e-89 0 2 0 1 2 6
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 2.5842299320786939148846699887825614629605e-90 0 2 0 0 2 10
2.5000000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 2.6175770126726455711267708938909479915447e-10 1 2 8 1 5 142
6.2500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 1.6474171610441266867430986481878052440919e-08 0 2 12 1 5 142
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 2.3163989324587322706741164200912217703959e-89 0 2 1 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -5.0299466558701071250051265016150844661908e-89 0 2 1 1 2 5
6.2500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -4.5999988475562027058313413572371297632913e-08 0 2 13 1 5 141
2.5000000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 9.4966947932928706163748201415659294655214e-10 1 2 9 1 5 141
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.1158632189751622354126605445135118061484e-201 0 2 2 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 5.4328087398461671356396377409545038535184e-88 0 2 2 0 2 8
2.5000000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -1.7334649448641493188723608698313628437293e-10 1 2 10 1 5 140
6.2500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -4.9002715233884647125263953927609694716239e-08 0 2 14 1 5 140
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.5236558259406908870644534773458957151618e-88 0 2 3 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.4659625985568849730451377620257868476378e-202 0 2 3 1 2 3
5.0000000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -2.7603900913597269745137813452828812188500e-07 0 2 15 1 5 139
6.2500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -2.9904816845395939138739615489664611103215e-09 1 2 11 1 5 139
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 5.4296693065960625147670118180145037049743e-88 0 2 4 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -8.9637155084149024731082753357155023703640e-203 0 2 4 1 2 2
5.0000000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 -9.6148200985854149069655138776929748090083e-08 0 2 16 1 5 138
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -5.4897298876892667457575009913754995011305e-90 1 2 1 0 2 5
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.1142506121075186859475640833835950730866e-167 0 2 5 1 2 1
3.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -5.8636436022841603320799090589121913944816e-52 0 2 5 0 2 5
5.0000000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 2.1777122549202954147601121455239681079519e-08 1 2 13 1 5 137
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -8.6055917495903571420446977185854214420357e-203 1 2 2 0 2 4
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.6774089806356932171418402294459373034435e-165 0 2 6 0 2 4
5.0000000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 9.8509757046565240349096804751928210808209e-10 1 2 14 1 5 136
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.1645603893111729935319436168016478162829e-202 1 2 3 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5983383398550291153570405099163819041632e-165 0 2 7 0 2 3
5.0000000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 -5.0037530776544878933119501150921654142323e-09 1 2 15 1 5 135
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 9.8405624500275059522457678198867685721239e-202 1 2 4 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.5572714171614395756559613420779021383363e-165 0 2 8 0 2 2
5.0000000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 -1.5952936717273503918210496681771327909249e-09 1 2 16 1 5 134
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.1566113192580541852266403833672051271986e-167 1 2 5 0 2 1
