# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
8.3593750000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 4.9244188958763366258455505575534691398154e-10 1 7 644 0 2 9
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.2290712741497716306288990509974109303178e-164 0 2 1 0 2 1
7.5000000000000000000000000000000000000000e-01 2.0312500000000000000000000000000000000000e-01 -6.8871905527262446568143782217445193760685e-10 1 4 74 1 6 79
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.6109957964347693356059341517945708093074e-166 0 2 2 0 2 0
8.4375000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 7.9218063176184214002794976367460497157502e-10 1 7 649 0 2 4
8.4375000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.0219082922899677103218683656073346999182e-09 1 7 650 0 2 3
8.1250000000000000000000000000000000000000e-01 1.8750000000000000000000000000000000000000e-01 9.6737965666445596857318963129185318550185e-10 1 4 79 1 6 74
8.4375000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.8638879963927902999252192732439897815411e-09 1 7 651 0 2 2
8.4375000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.0366959595727482303161022623039927426092e-10 1 7 652 0 2 1
8.1250000000000000000000000000000000000000e-01 1.9531250000000000000000000000000000000000e-01 -5.8511049196930349140717820581526938117367e-10 1 4 81 1 6 72
8.1250000000000000000000000000000000000000e-01 1.9531250000000000000000000000000000000000e-01 -9.1294438122448127515370449203569586105189e-10 1 4 82 1 6 71
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1546639454052840502892605478394371727438e-165 0 2 0 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.0499637328626972457305756383497133285307e-164 0 2 1 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.0947008245195254576240566682903435458087e-164 0 2 2 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.7311714861835136254319623726247753699094e-166 0 2 3 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.2499701493338224535819356861548150577471e-165 0 2 0 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6195834712894194800309612795726170954989e-164 0 2 1 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.9515927243934988597175104353850382249239e-164 0 2 2 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4351152909804908422005713733560271276958e-164 0 2 3 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.9000187289088388502136598523949080419357e-166 0 2 4 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2167484534797721564912703706211574307255e-167 0 2 0 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 4.4385168839763745749708391036466558974410e-169 0 2 0 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1658136015809826276254049184214248029484e-164 0 2 1 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.1138934027997300523864902567479464744932e-164 0 2 2 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.0552264269109034439807355820046871737991e-164 0 2 3 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.8612895771949374184728262538027567878454e-164 0 2 4 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.8667547428533862787521594434472971958759e-53 0 2 5 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2166189034947116115574656368444388087787e-167 1 2 1 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.1846869409905894818439352404370437334634e-167 0 2 0 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 8.2752927700037272205471040168534119380517e-169 0 2 0 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.8794209688267181885702601975514284606987e-167 0 2 1 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -8.2672114888482100109310512344078295087330e-168 0 2 1 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1027058695009860811653475560295684631753e-164 0 2 2 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6904922734060909084676078267769944114226e-164 0 2 3 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.5005516627374807797640695813422267839216e-164 0 2 4 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.5198549042296158736542768088938545480467e-166 1 2 1 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.5925254678895787192908710029064888206997e-51 0 2 5 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.1827979631851826619183351034336431310010e-167 1 2 2 0 2 0
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.3332227540965524046553004628876796927493e-52 0 2 6 0 2 0
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -8.1955106523176566368215910302823979644684e-169 0 2 0 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.4199375168301544845795398824217522920660e-167 0 2 0 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.0015897442494769805736435120625305499539e-167 0 2 1 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.4725488131981866578200500538158196800161e-166 0 2 1 1 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4017903171964015514302308429059805179927e-166 0 2 2 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.0483486809075922580210548721963068223623e-167 0 2 2 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0022946459188961101858349334642855360897e-164 0 2 3 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.8059132094479362075722244895625798249679e-164 0 2 4 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.3423005106757755554557305188024274750564e-166 1 2 1 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.2229690582178395827481210347099881258296e-51 0 2 5 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2646428894306506477911860164956127343264e-165 1 2 2 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.3174665825730214728785479744291285274952e-51 0 2 6 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0942833047656536684389593082665445192204e-166 1 2 3 0 2 0
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -7.6448050600347349765581422237877865821159e-53 0 2 7 0 2 0
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.6017474394131912190296163835078809207317e-168 0 2 0 0 2 8
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.0622805329999950702438616593881402426516e-167 0 2 0 1 2 4
7.1875000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -7.1604001292639289540928527371191347761226e-09 1 5 139 1 2 10
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 6.1602647646613187877697059371894740122391e-168 0 2 1 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.6186702846364028675864088810049026970870e-166 0 2 1 1 2 3
7.1875000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.4064735882634210653744169256668117284903e-07 1 5 140 1 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.6260821233051764482270848530951442153732e-167 0 2 2 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.0013676121008579743704502822028511660618e-166 0 2 2 1 2 2
7.1875000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.0169693899864190617730565690743360640624e-07 1 5 141 1 2 8
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 9.1296057621665384265253044685192359115199e-167 0 2 3 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.6744948150912739277893065863594447660692e-168 0 2 3 0 2 5
7.1875000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -8.1913311670508733547451385979300264583713e-09 1 5 142 1 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1455051999952932300614034372491659386860e-164 0 2 4 0 2 4
7.6562500000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -8.2680405205718081188600437902991302507871e-07 1 5 143 0 2 10
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.2996234778324581838024173970996660135228e-51 0 2 5 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.2715717210841573913168946590130481343340e-166 1 2 1 0 2 3
7.6562500000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -7.5672648698613104219375634362787508280235e-07 1 5 144 0 2 9
7.6562500000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 4.4127354823871995426906306357020710884331e-10 1 5 144 1 2 5
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0051770910785837842546327992723777624325e-50 0 2 6 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.9053913633151696674653802553021011135293e-165 1 2 2 0 2 2
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -8.5380516813829249034120715596690720516904e-08 1 5 145 1 2 4
7.5000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.3014431605618329420348886746360353439123e-09 1 5 145 0 2 8
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.9616831290516563194939682239774093927043e-51 0 2 7 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.3175225148364263287715741515906486875788e-165 1 2 3 0 2 1
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.4966025856771654525903005299863890442680e-08 1 5 146 1 2 3
7.5000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.2346222087386519961128352482291475888943e-09 1 5 146 0 2 7
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -7.8487099494690469947141837349022304289864e-53 0 2 8 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.2880923494837551584687276424684220046996e-166 1 2 4 0 2 0
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.3082536139135824894378788869897523028385e-07 1 5 147 1 2 2
7.5000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.6265295584977983085207789803300869324598e-09 1 5 147 0 2 6
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.0954067288992269146408860757638953353776e-08 1 5 148 1 2 1
7.9687500000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.7864610401679809876889469533178811389007e-06 1 5 149 0 2 4
7.9687500000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.2063567072815544395977122027474592869112e-06 1 5 150 0 2 3
7.8125000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.3132826260519202079038968145052734826095e-06 1 5 151 0 2 2
7.8125000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.0805151976273938482916645020814883082494e-06 1 5 152 0 2 1
7.8125000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.3690778328596546903079406165559817054600e-07 1 5 153 0 2 0
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 1.3853398525031607604750882243158629949570e-165 0 2 0 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.8402854289812655657678114135209454357509e-169 0 2 0 1 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.4761440688505699932267315512042249635824e-166 0 2 1 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.4265775829849438972164392108985250189906e-167 0 2 1 0 2 8
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.1844039919060434823019294610850688706490e-167 0 2 2 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.2944383699973437662626043215757361055966e-166 0 2 2 1 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.1662536560225083421545082366296116989961e-166 0 2 3 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -6.7497426628235026885147245978959970209401e-168 0 2 3 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.7508304181592960276045096542581324496278e-167 0 2 4 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -4.7656749162621058094952725808631925527387e-168 0 2 4 0 2 5
8.7500000000000000000000000000000000000000e-01 1.4453125000000000000000000000000000000000e-01 6.5136738879027270522486691204213163364223e-10 0 2 17 1 7 107
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.3772080482976623785961165475553238165223e-51 0 2 5 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.8043743007335864965769306924558433169110e-166 1 2 1 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.8276118130617142106354268041714640772960e-165 1 2 2 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.3118955188582737619953295802462853643627e-51 0 2 6 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.9960330928534957179129454233189025425942e-165 1 2 3 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.2387760328774225927428419518895264687519e-51 0 2 7 0 2 2
8.7500000000000000000000000000000000000000e-01 1.3281250000000000000000000000000000000000e-01 3.9343513205345054507895518758483436455586e-10 0 2 20 1 7 104
7.5000000000000000000000000000000000000000e-01 1.8750000000000000000000000000000000000000e-01 -6.3779103281122228548271151478887483476932e-10 1 5 146 1 5 39
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.6477336388909305565795627992739538274761e-165 1 2 4 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.7729210881787933153399770949131021637095e-51 0 2 8 0 2 1
7.5000000000000000000000000000000000000000e-01 1.8750000000000000000000000000000000000000e-01 -8.7255757233015927045486463889813026628683e-10 1 5 147 1 5 38
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.0472176541708677651271338910514434004680e-53 1 2 5 0 2 0
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.1967214400363875986643562011201657844459e-54 0 2 9 0 2 0
7.9687500000000000000000000000000000000000e-01 2.0312500000000000000000000000000000000000e-01 3.3602860256476912693676727204167287155201e-10 1 5 149 1 5 36
7.9687500000000000000000000000000000000000e-01 2.0312500000000000000000000000000000000000e-01 6.3694037125130751325343603493696516271161e-10 1 5 150 1 5 35
7.8125000000000000000000000000000000000000e-01 1.5625000000000000000000000000000000000000e-01 -9.3539231370513548788795625267252289991582e-10 1 5 152 1 5 33
7.8125000000000000000000000000000000000000e-01 1.5625000000000000000000000000000000000000e-01 -1.7067715768693756339542757529108979452914e-09 1 5 153 1 5 32
8.2812500000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 2.6465081945836595433899931374785875065614e-10 1 5 155 1 5 30
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -8.0703061307274921342501322889230061297347e-171 0 2 0 1 2 6
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 1.4210350873608981949085157239699036098488e-165 0 2 0 0 2 10
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.4895548952598192604150297308851536177271e-164 0 2 1 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.6827750499883883370816322540001167504999e-168 0 2 1 1 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -7.0670183427896387644843997851053090683538e-166 0 2 2 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 4.3766686477191423479959850093407585209499e-167 0 2 2 0 2 8
8.1250000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.3692087401701274793623839186003984108586e-10 1 5 159 1 5 26
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 6.4299675131905986675925984970323589321817e-168 0 2 3 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.3459144619019279503711863908792264582300e-166 0 2 3 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -8.2122644753614538475482509045935958040563e-168 0 2 4 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.0897760706247202199674902556855636666399e-166 0 2 4 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -9.0124791554015742099131667285677828565244e-170 1 2 1 0 2 5
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.3944237841089184316924980641018782953392e-53 0 2 5 1 2 1
3.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.7393761058714933303010604931785095148211e-54 0 2 5 0 2 5
8.7500000000000000000000000000000000000000e-01 1.8750000000000000000000000000000000000000e-01 2.7309533257851472119246618322713562876380e-09 0 2 17 1 6 73
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.8983743158812284101758466686223514721529e-166 1 2 2 0 2 4
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.2659097403187707957586502563958164027371e-51 0 2 6 0 2 4
8.7500000000000000000000000000000000000000e-01 1.9531250000000000000000000000000000000000e-01 7.7750711736955155734247297719813341032591e-08 0 2 18 1 6 72
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.7836907264837817218346398203313824012562e-165 1 2 3 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.4813981007743818807512632389833316228111e-51 0 2 7 0 2 3
8.7500000000000000000000000000000000000000e-01 1.9531250000000000000000000000000000000000e-01 -8.0575710979032589641129862272767025999087e-08 0 2 19 1 6 71
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.4609524728549793836304203190343302591419e-164 1 2 4 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.0655716969375606858540927795813675409307e-51 0 2 8 0 2 2
8.7500000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 1.9545720820537591101804120868878911210231e-07 0 2 20 1 6 70
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.2515150904790383371277494605251684487314e-52 1 2 5 0 2 1
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.8799316084560571765854796695040524283384e-52 0 2 9 0 2 1
8.7500000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 -8.3446360230791305880046287123119608253319e-08 1 2 17 1 6 69
7.5000000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 -1.0178357065090094495879816680148494123515e-08 0 2 21 1 6 69
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.0779618490205604929014228236476928894119e-53 1 2 6 0 2 0
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.5612918381688564411857737107921412214845e-54 0 2 10 0 2 0
8.7500000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 -2.2454297731602457314726621625215882346871e-10 1 2 18 1 6 68
7.5000000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 1.3328295728637143612918322253986513903357e-08 0 2 22 1 6 68
7.5000000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 3.0564747755024143720622336120595896602481e-08 1 2 19 1 6 67
8.7500000000000000000000000000000000000000e-01 1.7187500000000000000000000000000000000000e-01 1.7913026500935589088647050600312110590906e-09 0 2 23 1 6 67
7.5000000000000000000000000000000000000000e-01 1.7968750000000000000000000000000000000000e-01 1.5728035948893378912095676559410040162845e-08 1 2 20 1 6 66
7.5000000000000000000000000000000000000000e-01 1.7968750000000000000000000000000000000000e-01 1.1883959906864210607286869462659306684316e-08 1 2 21 1 6 65
7.5000000000000000000000000000000000000000e-01 1.5625000000000000000000000000000000000000e-01 -9.9427333021332974245843278938723069915184e-10 1 2 22 1 6 64
8.7500000000000000000000000000000000000000e-01 1.5625000000000000000000000000000000000000e-01 -3.4260424967648852098055091212316838195084e-10 1 2 23 1 6 63
8.7500000000000000000000000000000000000000e-01 1.5625000000000000000000000000000000000000e-01 -2.1622420161371869700357377212535797683657e-09 1 2 24 1 6 62
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 5.6493678877723062613718776499197396136644e-166 0 2 0 1 2 7
1.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.4676085291684926155296505118537366089565e-217 0 2 0 0 2 11
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.0688765723879980551520841308689490400125e-164 0 2 1 0 2 10
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 4.6275529880003419856729546238761057603065e-170 0 2 1 1 2 6
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 3.4022422200904266002073503666018862318806e-168 0 2 2 1 2 5
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 2.5470073707341480303379870798207683561191e-164 0 2 2 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.0862196721119881990666323592079161369605e-167 0 2 3 0 2 8
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.5611592395814384922136395172913639184290e-166 0 2 3 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 6.8689888206386588704724899553015916074000e-168 0 2 4 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.2686812145520000532163090489373448127156e-166 0 2 4 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.7545481834531432171394902973185354550870e-169 1 2 1 0 2 6
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.0117008206493038244349312483245633098724e-53 0 2 5 1 2 2
3.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.1067426159076486550463331290944589274263e-54 0 2 5 0 2 6
